Source,Target,sum_appearance,percent,log_ratio,probability
♭VII,I,145,0.006783308383233533,0.5560295228035845,0.2917505030181087
♭VII,I7,12,0.000561377245508982,1.8806620591863135,0.02414486921529175
♭VII,II,1,4.6781437125748506e-05,-2.26066271195998,0.002012072434607646
♭VII,III7,1,4.6781437125748506e-05,-0.0849443398447239,0.002012072434607646
♭VII,IV,144,0.006736526946107785,0.7403842500095095,0.289738430583501
♭VII,IV6,30,0.001403443113772455,2.747560035730892,0.060362173038229376
♭VII,IV7,2,9.356287425149701e-05,0.8474325297810555,0.004024144869215292
♭VII,V,13,0.0006081586826347306,-1.5246165641722613,0.026156941649899398
♭VII,VI,5,0.00023390718562874252,-1.8145265641208874,0.01006036217303823
♭VII,VII,6,0.000280688622754491,-1.5667100541112173,0.012072434607645875
♭VII,i,8,0.00037425149700598805,-1.4504116129174596,0.01609657947686117
♭VII,i7,2,9.356287425149701e-05,-0.5114628571507205,0.004024144869215292
♭VII,ii,8,0.00037425149700598805,-0.6847740347170544,0.01609657947686117
♭VII,v,11,0.0005145958083832336,0.4395134327113245,0.022132796780684104
♭VII,vi,18,0.0008420658682634731,-0.5633346878575607,0.03621730382293763
♭VII,♭III,52,0.0024326347305389222,2.341168572762597,0.10462776659959759
♭VII,♭VI,19,0.0008888473053892215,1.6344684257979483,0.03822937625754527
♭VII,♭VII,19,0.0008888473053892215,0.48508381175641535,0.03822937625754527
♭VII,♭vii,1,4.6781437125748506e-05,2.6665909731972253,0.002012072434607646
♭VII6,i,1,4.6781437125748506e-05,2.6947052746780646,1.0
♭VII64,IV,3,0.0001403443113772455,0.5287923109154415,0.23076923076923078
♭VII64,ii,4,0.00018712574850299402,2.281687856536823,0.3076923076923077
♭VII64,ii7,1,4.6781437125748506e-05,2.172538905632528,0.07692307692307693
♭VII64,iiiø7,4,0.00018712574850299402,7.424812333679158,0.3076923076923077
♭VII64,♭VII,1,4.6781437125748506e-05,1.200253904403798,0.07692307692307693
♭VII7,I7,1,4.6781437125748506e-05,4.234019477553782,0.25
♭VII7,II64,1,4.6781437125748506e-05,7.504855041352695,0.25
♭VII7,♭III,2,9.356287425149701e-05,3.9213361028965847,0.5
♭VIIM7,IV,1,4.6781437125748506e-05,0.896517091040759,0.3333333333333333
♭VIIM7,VI+,2,9.356287425149701e-05,7.7925371138044754,0.6666666666666666
♭ii,VI,1,4.6781437125748506e-05,1.1911560402862718,0.2
♭ii,VI64,4,0.00018712574850299402,6.077738685712549,0.8
♭iii°7,V64,4,0.00018712574850299402,7.09938993324453,1.0
♭ii°,ii,1,4.6781437125748506e-05,3.4603428528784694,1.0
♭iiø7,I,3,0.0001403443113772455,1.5161721372065893,0.75
♭iiø7,♭VII,1,4.6781437125748506e-05,2.3789089007454445,0.25
♭iv,I,1,4.6781437125748506e-05,-0.8352031199568886,0.07142857142857142
♭iv,IV,1,4.6781437125748506e-05,-0.6439279499063898,0.07142857142857142
♭iv,IVM7,3,0.0001403443113772455,4.354972087971445,0.21428571428571427
♭iv,i,1,4.6781437125748506e-05,0.05564794506280589,0.07142857142857142
♭iv,ii,5,0.00023390718562874252,2.430723435697311,0.35714285714285715
♭iv,vi,3,0.0001403443113772455,1.2304069425744857,0.21428571428571427
♭vi,VI,1,4.6781437125748506e-05,2.1074467721604266,0.5
♭vi,♯iv7,1,4.6781437125748506e-05,7.6871765981466496,0.5
♭vii,II7,1,4.6781437125748506e-05,4.246758503331212,0.3333333333333333
♭vii,IV,1,4.6781437125748506e-05,0.896517091040759,0.3333333333333333
♭vii,♭VII,1,4.6781437125748506e-05,2.6665909731972253,0.3333333333333333
♭vii°,VI,1,4.6781437125748506e-05,2.1074467721604266,0.5
♭vii°,vi7,1,4.6781437125748506e-05,4.509122767798703,0.5
♭vi°,I64,1,4.6781437125748506e-05,5.04811926853139,0.25
♭vi°,III7,2,9.356287425149701e-05,5.446466908870691,0.5
♭vi°,♯ivø7,1,4.6781437125748506e-05,7.910320149460858,0.25
♯I,I,6,0.000280688622754491,-0.4117195063460458,0.10909090909090909
♯I,♯I,3,0.0001403443113772455,3.0737076093438622,0.05454545454545454
♯I,♯IV,45,0.0021051646706586827,5.728647985132124,0.8181818181818182
♯I,♯V,1,4.6781437125748506e-05,4.5961341447883335,0.01818181818181818
♯I+,IV64,2,9.356287425149701e-05,6.693924825136365,1.0
♯I7,iii,1,4.6781437125748506e-05,2.0689520118520943,0.1111111111111111
♯I7,♭VII7,1,4.6781437125748506e-05,6.406242752684585,0.1111111111111111
♯I7,♯II7,1,4.6781437125748506e-05,7.7925371138044754,0.1111111111111111
♯I7,♯iv,6,0.000280688622754491,4.642654160423226,0.6666666666666666
♯II7,VII7,1,4.6781437125748506e-05,7.350704361525436,1.0
♯III,I,1,4.6781437125748506e-05,0.19441629722426979,0.2
♯III,VII,1,4.6781437125748506e-05,1.2566509935019872,0.2
♯III,♯VI,1,4.6781437125748506e-05,5.122227240685112,0.2
♯III,♯iii,2,9.356287425149701e-05,5.4899520208104295,0.4
♯III+,iv,3,0.0001403443113772455,4.221440695346923,1.0
♯IV,I,1,4.6781437125748506e-05,-2.2565888008880495,0.017241379310344827
♯IV,III,44,0.0020583832335329343,2.525095578015583,0.7586206896551724
♯IV,IV,2,9.356287425149701e-05,-1.3721664502776052,0.034482758620689655
♯IV,VII,1,4.6781437125748506e-05,-1.1943541046103319,0.017241379310344827
♯IV,♯VII,8,0.00037425149700598805,5.01302794872012,0.13793103448275862
♯IV,♯VII9,2,9.356287425149701e-05,5.9293186805942755,0.034482758620689655
♯IV+,♭VII64,4,0.00018712574850299402,7.424812333679158,1.0
♯IV7,III,4,0.00018712574850299402,1.7897480429652612,0.36363636363636365
♯IV7,VII,5,0.00023390718562874252,2.0776315455718173,0.45454545454545453
♯IV7,♯VII,2,9.356287425149701e-05,5.289281325348278,0.18181818181818182
♯V,♯I,1,4.6781437125748506e-05,4.5961341447883335,0.3333333333333333
♯V,♯V,1,4.6781437125748506e-05,7.217172968900914,0.3333333333333333
♯V,♯iv,1,4.6781437125748506e-05,3.6618249074114995,0.3333333333333333
♯V7,♯i,15,0.0007017215568862275,5.620313838673673,1.0
♯VI,II,6,0.000280688622754491,2.497558648521953,0.23076923076923078
♯VI,IV,1,4.6781437125748506e-05,-1.2629671583126132,0.038461538461538464
♯VI,IV64,5,0.00023390718562874252,5.045266199548984,0.19230769230769232
♯VI,VII,2,9.356287425149701e-05,0.3011395484745507,0.07692307692307693
♯VI,i,1,4.6781437125748506e-05,-0.5633912633434176,0.038461538461538464
♯VI,ii,7,0.0003274700598802395,2.1481564639123008,0.2692307692307692
♯VI,♯III,1,4.6781437125748506e-05,5.122227240685112,0.038461538461538464
♯VI,♯VI,3,0.0001403443113772455,4.57218090376584,0.11538461538461539
♯VI7,III,4,0.00018712574850299402,1.6226939583020952,0.3076923076923077
♯VI7,IV6,1,4.6781437125748506e-05,3.00597172588256,0.07692307692307693
♯VI7,ii,8,0.00037425149700598805,2.9748350370967684,0.6153846153846154
♯VII,VII,1,4.6781437125748506e-05,-0.12964336761790354,0.05555555555555555
♯VII,i,3,0.0001403443113772455,0.7975852897921831,0.16666666666666666
♯VII,♯IV7,2,9.356287425149701e-05,5.289281325348278,0.1111111111111111
♯VII,♯i,9,0.00042103293413173654,4.821806142455902,0.5
♯VII,♯iii,3,0.0001403443113772455,4.509122767798703,0.16666666666666666
♯VII+,i,3,0.0001403443113772455,2.694705274678064,1.0
♯VII9,♯III,2,9.356287425149701e-05,8.380323778706595,1.0
♯i,II,1,4.6781437125748506e-05,-0.40555213515164146,0.012658227848101266
♯i,V,1,4.6781437125748506e-05,-2.23445534482546,0.012658227848101266
♯i,VI,30,0.001403443113772455,1.832343481915506,0.379746835443038
♯i,VII,23,0.0010759730538922156,1.6321352693982156,0.2911392405063291
♯i,VII7,1,4.6781437125748506e-05,2.9812565090584147,0.012658227848101266
♯i,♭vi,1,4.6781437125748506e-05,4.927166658113728,0.012658227848101266
♯i,♯IV,3,0.0001403443113772455,2.6584831167953635,0.0379746835443038
♯i,♯IV7,4,0.00018712574850299402,4.608712926995193,0.05063291139240506
♯i,♯ii,8,0.00037425149700598805,5.620313838673673,0.10126582278481013
♯i,♯iv,1,4.6781437125748506e-05,0.6786714160643688,0.012658227848101266
♯i,♯v,6,0.000280688622754491,4.77301597828647,0.0759493670886076
♯i64,♯iv7,3,0.0001403443113772455,8.380323778706595,1.0
♯i7,II,1,4.6781437125748506e-05,1.8844541756355442,0.125
♯i7,VI,1,4.6781437125748506e-05,0.7211524110405362,0.125
♯i7,♯IV,6,0.000280688622754491,5.641636608142495,0.75
♯ii,♯i,2,9.356287425149701e-05,4.234019477553782,0.25
♯ii,♯i7,6,0.000280688622754491,7.622638077009078,0.75
♯iii,IV,1,4.6781437125748506e-05,-1.5883895587472412,0.027777777777777776
♯iii,V,25,0.0011695359281437125,1.7703493940536525,0.6944444444444444
♯iii,v6,5,0.00023390718562874252,4.971158227395262,0.1388888888888889
♯iii,♯IV,1,4.6781437125748506e-05,2.345799742138165,0.027777777777777776
♯iii,♯VII,4,0.00018712574850299402,4.796804840250484,0.1111111111111111
♯iii°7,v°7,3,0.0001403443113772455,8.891149402472585,1.0
♯ii°,V43,1,4.6781437125748506e-05,9.989761691140695,1.0
♯iv,II,51,0.002385853293413174,2.954078927430402,0.3695652173913043
♯iv,III,53,0.0024794161676646707,1.8299984455865586,0.38405797101449274
♯iv,IIM7,3,0.0001403443113772455,2.56321261874339,0.021739130434782608
♯iv,V,1,4.6781437125748506e-05,-2.8066499149677426,0.007246376811594203
♯iv,VI,3,0.0001403443113772455,-1.0424361812208227,0.021739130434782608
♯iv,VI6,2,9.356287425149701e-05,2.9686777268515545,0.014492753623188406
♯iv,VII,6,0.000280688622754491,-0.2837940474451619,0.043478260869565216
♯iv,VII7,2,9.356287425149701e-05,3.102209119476077,0.014492753623188406
♯iv,iii7,1,4.6781437125748506e-05,2.1577475106352257,0.007246376811594203
♯iv,vii,8,0.00037425149700598805,2.9228681908202603,0.057971014492753624
♯iv,♯I7,6,0.000280688622754491,4.642654160423226,0.043478260869565216
♯iv,♯iv,1,4.6781437125748506e-05,0.10647684592208587,0.007246376811594203
♯iv,♯v,1,4.6781437125748506e-05,2.409061938916132,0.007246376811594203
♯iv7,IM7,1,4.6781437125748506e-05,4.205936508810957,0.2
♯iv7,VI,2,9.356287425149701e-05,1.884303220846217,0.4
♯iv7,VI64,2,9.356287425149701e-05,5.384591505152604,0.4
♯iv°,V,3,0.0001403443113772455,2.1349925076415617,1.0
♯iv°7,v7,3,0.0001403443113772455,6.493254129674215,1.0
♯ivø7,I,1,4.6781437125748506e-05,1.110707029098425,0.5
♯ivø7,IV64,1,4.6781437125748506e-05,6.00077764457642,0.5
♯i°7,IV64,1,4.6781437125748506e-05,5.595312536468256,0.3333333333333333
♯i°7,ii,2,9.356287425149701e-05,3.0548777447703053,0.6666666666666666
♯v,VI,12,0.000561377245508982,2.6464432728931135,0.8571428571428571
♯v,vii,1,4.6781437125748506e-05,3.14601174213447,0.07142857142857142
♯v,♯i,1,4.6781437125748506e-05,2.9812565090584147,0.07142857142857142
♯vi,I,2,9.356287425149701e-05,-0.7610951478031668,0.07692307692307693
♯vi,IV,10,0.00046781437125748503,1.0396179346814323,0.38461538461538464
♯vi,V,3,0.0001403443113772455,-0.024491741711810733,0.11538461538461539
♯vi,VI+,4,0.00018712574850299402,6.326200045011048,0.15384615384615385
♯vi,VII,3,0.0001403443113772455,0.7066046565827149,0.11538461538461539
♯vi,ii,3,0.0001403443113772455,1.3008586035250969,0.11538461538461539
♯vi,♯iii,1,4.6781437125748506e-05,3.1481462146631025,0.038461538461538464
♯vi7,VII,1,4.6781437125748506e-05,2.8660889059360874,1.0
♯vi°,♯iii,1,4.6781437125748506e-05,6.406242752684585,1.0
♯v°,I,1,4.6781437125748506e-05,-0.39337036767784905,0.1111111111111111
♯v°,v7,1,4.6781437125748506e-05,4.296029552337995,0.1111111111111111
♯v°,vi,7,0.0003274700598802395,2.519537555240728,0.7777777777777778
