Source,Target,sum_appearance,percent,log_ratio,probability
♯V,♯II,6,0.001302365964836119,2.8767018992601487,0.1
♯V,♯V,2,0.0004341219882787063,0.9253122844402099,0.03333333333333333
♯V,♯VM7,1,0.00021706099413935315,0.7876909065641619,0.016666666666666666
♯V,♯vi,26,0.005643585847623182,4.343038968053576,0.43333333333333335
♯V,𝄪VI,13,0.002821792923811591,3.474001121029966,0.21666666666666667
♯V,𝄪iv,12,0.002604731929672238,3.9375738599454113,0.2
♯VII,♯VII,1,0.00021706099413935315,7.0676184711069965,1.0
♯VM7,V+,12,0.002604731929672238,4.898564770737473,0.34285714285714286
♯VM7,VII9,1,0.00021706099413935315,2.3336154132759366,0.02857142857142857
♯VM7,♯VII,1,0.00021706099413935315,4.205417590177528,0.02857142857142857
♯VM7,♯vii°7,20,0.004341219882787063,4.898564770737473,0.5714285714285714
♯VM7,♯viø7,1,0.00021706099413935315,1.0484171690274147,0.02857142857142857
♯i,VI,18,0.003907097894508357,2.5252106068552203,0.8571428571428571
♯i,♯IV,2,0.0004341219882787063,2.883661750195208,0.09523809523809523
♯i,♯iv,1,0.00021706099413935315,4.310778105835354,0.047619047619047616
♯ii,♯V,26,0.005643585847623182,4.343038968053576,1.0
♯iii,♯IV,22,0.00477534187106577,5.235037007358686,1.0
♯iv,III,1,0.00021706099413935315,1.5411700117337108,0.3333333333333333
♯iv,V,2,0.0004341219882787063,2.338020706743853,0.6666666666666666
♯vi,♯ii,3,0.0006511829824180595,3.0363320448520326,0.12
♯vi,♯iii,22,0.00477534187106577,5.195816294205405,0.88
♯vi7,♯VM7,1,0.00021706099413935315,4.898564770737473,1.0
♯vii7,♯VM7,1,0.00021706099413935315,4.898564770737473,1.0
♯vii°7,i7,20,0.004341219882787063,4.927552307610726,1.0
♯viiø7,i7,3,0.0006511829824180595,4.639870235158945,0.75
♯viiø7,♯VM7,1,0.00021706099413935315,3.5122704096175825,0.25
♯viø7,VIM7,32,0.006945951812459301,4.603765230516829,0.6808510638297872
